Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples	n_samples	altered_sample_percentage
CREB3L1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
CUX2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
DACT3	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
DDX56	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
DMD	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
DNAAF5	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
DOK7	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
EBF4	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
ERMAP	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
FAM25G	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
FBXL19	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
FKRP	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
FLG2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
FOXJ2	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
GAL3ST4	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
GAREM2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
GBP4	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
GBP6	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
GPHB5	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
GTPBP6	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
GYS1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
HCFC2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
HEY1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
HLA-A	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
IFT140	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
IGHV3-21	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
IGHV4-61	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ITGA7	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
KCNK17	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
KIF13B	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
KIF1B	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
KIF26A	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
KL	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
KLF18	0	0	0	1	0	0	0	0	1	1	1	12	8.333333333333332
KLHL3	0	0	0	0	0	1	0	0	1	1	1	12	8.333333333333332
KMT2B	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
KRT10	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
KRTAP4-3	0	0	0	1	0	0	0	0	1	1	1	12	8.333333333333332
LDLRAD2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
LMTK3	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
MAGEC1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
MAP3K5	0	0	0	0	0	0	0	1	1	1	1	12	8.333333333333332
MCL1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
MCM2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
MKL2	0	1	0	0	0	0	0	0	1	1	1	12	8.333333333333332
MT-CYB	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
MTPN	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
MTX1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
MUC4	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
NIPA1	0	0	0	0	0	0	0	1	1	1	1	12	8.333333333333332
NKD2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
NOA1	0	0	0	0	0	1	0	0	1	1	1	12	8.333333333333332
NPAS3	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
NPIPB11	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
NRG1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
NYX	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
OLIG1	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
OR5AC2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
PARP14	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
PAWR	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
PLCL2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
PLEKHH1	0	1	0	0	0	0	0	0	1	1	1	12	8.333333333333332
PMS2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
POU3F3	1	0	0	0	0	0	0	0	1	1	1	12	8.333333333333332
PRDM13	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
PRKAG2	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
PRPSAP1	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
PRR18	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
PRRC2C	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
PXDN	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
PYGO2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
R3HCC1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
RCVRN	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
RIMS1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ROCK1	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
RXRA	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SEC14L1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SECISBP2	1	0	0	0	0	0	0	0	1	1	1	12	8.333333333333332
SEMG2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SHC3	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SIPA1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SKIDA1	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
SLC17A5	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SLC18A2	0	0	0	0	0	0	1	0	1	1	1	12	8.333333333333332
SLC24A3	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SLC29A2	0	0	0	0	0	0	0	1	1	1	1	12	8.333333333333332
SLC3A1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SLC4A11	0	0	0	0	0	1	0	0	1	1	1	12	8.333333333333332
SMARCB1	1	0	0	0	0	0	0	0	1	1	1	12	8.333333333333332
SMG1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SOGA3	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SOX1	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
SOX10	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
SP8	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
SPANXN3	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SPATA25	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SRPK2	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
STARD4	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
SUSD2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
TAF4B	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
TAS2R1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
TERT	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
TRAV9-2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
TRIM54	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
TRMT112	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
UGT8	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
UNC93A	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZFAT	1	0	0	0	0	0	0	0	1	1	1	12	8.333333333333332
ZFP36L2	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZKSCAN1	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF283	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF319	0	0	1	0	0	0	0	0	1	1	1	12	8.333333333333332
ZNF347	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF613	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF615	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF732	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF737	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF780B	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
ZNF813	0	0	0	0	1	0	0	0	1	1	1	12	8.333333333333332
